Star-rating,Name,Reviewer Profile Url,Review Title,Review Content,images,profile icon,Date,helpful,verified,variant,rating,text_ko
3.0 out of 5 stars,Ddz,https://www.amazon.com/gp/customer-reviews/R1N4LGLT6DSNI7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"3.0 out of 5 stars
 So-so",I personally would not recommend. I wanted to like this product but it did nothing but break me out. Like I mean really break me out. The pimples have lasted 6 months and I have terrible scars now that won’t go away. I just don’t recommend this to anyone of any skin type. Please be cautious of how you spend your money regardless of reviews.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on October 16, 2024",0,Verified Purchase,,3,개인적으로 추천하고 싶지 않습니다. 나는 이 제품을 좋아하고 싶었지만 그것은 나를 깨뜨릴 수밖에 없었습니다. 내 말은 정말로 나를 무너뜨린다는 뜻이다. 여드름은 6개월 동안 지속되었고 이제는 사라지지 않는 끔찍한 흉터가 생겼습니다. 나는 어떤 피부 타입의 누구에게도 이것을 권장하지 않습니다. 리뷰와 상관없이 돈 쓰는 방법에 주의하시기 바랍니다.
3.0 out of 5 stars,Karla Diana,https://www.amazon.com/gp/customer-reviews/R3MWJLEDHYQ23O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"3.0 out of 5 stars
 Give it a try","This product is great for clogged pores. If getting rid of clogged pores is your priority then this might be the product for you! When you really get in there you can feel your pores coming out. Feels great and is super satisfying. It’s also really well at melting the makeup off your face.

Unfortunately, my skin did not like this product. My skin broke out after a couple of uses but Don’t let this discourage you from giving this product a try. This product didn’t work for me but it might work for you since everyone’s skin is different. Hopefully this product works for you!",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on June 10, 2024",5 people found this helpful,Verified Purchase,,3,"막힌 모공에 탁월한 제품입니다. 막힌 모공을 제거하는 것이 최우선이라면 이 제품이 당신을 위한 제품일 수 있습니다! 실제로 들어가면 모공이 밖으로 나오는 것을 느낄 수 있습니다. 기분도 좋고 매우 만족스럽습니다. 얼굴에 묻은 메이크업을 녹이는 데에도 정말 좋습니다.

안타깝게도 내 피부는 이 제품을 좋아하지 않았습니다. 몇 번 사용한 후에 피부가 트러블이 났지만 이로 인해 이 제품을 사용해 보는 것을 포기하지 마십시오. 이 제품은 나에게 효과가 없었지만 효과가 있을 수도 있습니다."
3.0 out of 5 stars,Rita Wilkin,https://www.amazon.com/gp/customer-reviews/R6AE2WVXPA8UA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"3.0 out of 5 stars
 Smells heavenly. Be careful around the eyes",I bought this because I was told that an oil cleanser followed by a water cleanser was the key to poreless skin. I also use it in the shower occasionally to help get rid of makeup and oil build up. I’ve been using it for over a month and I can’t say I’ve seen any major differences but it doesn’t dry out my skin and it does smells luxurious. Just be careful around the eyes. I’ve used it to wash off my waterproof mascara and it doesn’t hurt but it does kind of make my vision blurry ??,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on August 11, 2024",2 people found this helpful,Verified Purchase,,3,모공없는 피부는 오일클렌저에 이어 워터클렌저로 바르는 것이 핵심이라고 해서 구매하게 되었습니다. 나는 또한 메이크업과 오일 축적을 제거하는 데 도움이 되도록 가끔 샤워할 때 사용합니다. 한 달 넘게 사용했는데 큰 차이는 없다고는 할 수 없지만 피부가 건조해지지 않고 고급스러운 향이 나요. 눈 주위만 조심하세요. 워터프루프 마스카라 씻어낼때 사용했는데 아프진 않은데 시야가 좀 흐려지나요??
3.0 out of 5 stars,Amazon Customer,https://www.amazon.com/gp/customer-reviews/R3K497PKWPB8AE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"3.0 out of 5 stars
 Not sure if I like it","I’m not sure if I like this product. I don’t feel a difference when I wash off my makeup. And I’m not to fond of the smell. It has a subtle smell similar to mens cologne. But maybe it’s just because I’m used to no scent face products. I’ll use this until I run out, but I’m probably not going to purchase another bottle after this one.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on October 10, 2024",0,Verified Purchase,,3,이 제품이 마음에 드는지 잘 모르겠습니다. 화장 지울때 별 차이 못느끼는데 그리고 나는 냄새를 좋아하지 않습니다. 남성용 코롱과 비슷한 은은한 향이 납니다. 하지만 어쩌면 내가 무향 페이스 제품에 익숙하기 때문일 수도 있습니다. 다 떨어질 때까지 이것을 사용하겠지만 아마 이 병 이후에는 다른 병을 구입하지 않을 것입니다.
3.0 out of 5 stars,ss,https://www.amazon.com/gp/customer-reviews/RTUBAZ5AGWY4D/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"3.0 out of 5 stars
 Good at first","I bought this product specifically for the purpose of getting rid of my blackheads or filaments on my nose. Once I saw that it was working I started using it on the rest of my face as a part of double cleansing. I would not recommend doing this if you have sensitive and dry skin. I have had multiple issues with this product now. Burning, extremely dry skin and textured skin. If you’re going to buy this just be careful because it can be extremely drying makes my face burn with products I have used for years with this being the only difference in my skin care routine. It works really well for the pores on my nose but for myself I won’t be using it further than that. It also does not help with breakouts. While it leaves my skin feeling clean after double cleansing (following w a water based cleanser) it does not clear any breakouts.",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on February 10, 2024",2 people found this helpful,Verified Purchase,,3,코에 생긴 블랙헤드나 필라멘트를 없애기 위해 특별히 이 제품을 구입했습니다. 그것이 효과가 있다는 것을 확인한 후에는 이중 클렌징의 일부로 얼굴의 나머지 부분에 사용하기 시작했습니다. 피부가 민감하고 건조한 경우에는 이 작업을 권장하지 않습니다. 현재 이 제품에 여러 가지 문제가 있습니다. 화끈거리고 극도로 건조한 피부와 질감이 있는 피부. 이거 살 예정이라면 제가 사용하는 제품 때문에 너무 건조해서 얼굴이 화끈거릴 수 있으니 주의하세요
3.0 out of 5 stars,Kiley Odenkirk,https://www.amazon.com/gp/customer-reviews/R3F9WAJ6SSUVBL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"3.0 out of 5 stars
 Didn’t work for me",Nice oil but breaks me out. Not the products fault just not for me,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on December 20, 2024",0,Verified Purchase,,3,좋은 기름이지만 나를 깨뜨립니다. 제품 결함이 아니라 나에게만 해당되지 않음
3.0 out of 5 stars,SMVP,https://www.amazon.com/gp/customer-reviews/R6MXBQAFU93VP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"3.0 out of 5 stars
 I bought it twice","I have bought it twice, they are not as good as advertised. But I do like them.",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on November 17, 2024",0,Verified Purchase,,3,두번 구매했는데 광고만큼 좋지는 않네요. 하지만 나는 그들을 정말 좋아해요.
3.0 out of 5 stars,Liliyen,https://www.amazon.com/gp/customer-reviews/R2BBPJNYNEKR2B/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"3.0 out of 5 stars
 It works but I think I got sent something else","So the first time I bought this item, I’m not sure what day It looked like the Second photo. I loved that product. It worked very well. I press the reorder button and was sent the product in the first photo so I’m not sure if they changed their packaging or I was sent the wrong item but overall I do love the product but I just think I got sent the wrong one. I don’t remember there being vitamin E in it.","https://m.media-amazon.com/images/I/61cftI-gtqL.88.jpg  
https://m.media-amazon.com/images/I/61i3lP8Q9TL.88.jpg  
","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on August 17, 2024",One person found this helpful,Verified Purchase,,3,"그래서 처음 이 상품을 구매했을 때, 무슨 요일인지는 잘 모르겠습니다. 두 번째 사진과 같았습니다. 나는 그 제품을 좋아했습니다. 아주 잘 작동했습니다. 재주문 버튼을 눌렀더니 첫 번째 사진의 상품이 배송됐기 때문에 포장을 바꿨는지, 아니면 잘못된 상품을 받았는지 잘 모르겠지만 전체적으로 상품은 마음에 들지만 잘못 배송된 것 같아요. 비타민E가 들어있는지 기억이 안나네요."
3.0 out of 5 stars,Joyce,https://www.amazon.com/gp/customer-reviews/RABS903EYBT1N/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"3.0 out of 5 stars
 No improvement",Been using this for a month and did not see any improvement. Not as advertised - it says to rub on skin for 3mins and dirty stuff will come out. Nothing so far and I still have black heads and large pores.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on September 19, 2024",0,Verified Purchase,,3,한 달 동안 이것을 사용해 보았지만 아무런 개선이 없었습니다. 광고된 것과는 다릅니다. 피부에 3분 동안 문지르면 더러운 물질이 나온다고 합니다. 아직까지 아무 것도 없고 여전히 블랙 헤드와 큰 모공이 있습니다.
3.0 out of 5 stars,AC,https://www.amazon.com/gp/customer-reviews/RIX8VE8GTJVDZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"3.0 out of 5 stars
 Don’t use on eye area",The product cleansed well but not sure if it’s safe for the eyes as I had a reaction to it and my eyes were very itchy after using it and swollen the next day.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on October 22, 2024",0,Verified Purchase,,3,클렌징은 잘 되지만 사용 후 눈이 너무 가렵고 다음날 부어오르는 반응이 있어서 눈에 안전한지는 잘 모르겠습니다.
3.0 out of 5 stars,Sherri,https://www.amazon.com/gp/customer-reviews/R2LQTJ6GOUC37Z/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"3.0 out of 5 stars
 The new versions is…",The new version sucks I’m fine with the packaging but now my pores are getting clogged more than ever since using the new version! The old version was so much better and if possible I hope you guys can sell the old version again to because it was the only cleanser that worked for me.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on September 7, 2024",One person found this helpful,Verified Purchase,,3,새 버전이 별로네요. 포장은 괜찮은데 새 버전을 사용한 이후로 모공이 점점 더 막혀요! 이전 버전은 훨씬 더 좋았으며 가능하다면 이전 버전이 나에게 효과가 있었던 유일한 클렌저였기 때문에 이전 버전을 다시 판매할 수 있기를 바랍니다.
3.0 out of 5 stars,Kara,https://www.amazon.com/gp/customer-reviews/R3QJAWAEDGI5CS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"3.0 out of 5 stars
 BROKE ME OUT","I’ve never had great skin but i’ve also never had bad skin, this gave me bad skin. It definitely does the job of taking off your makeup, however I broke out like crazy. My pores are clogged and the amount of texture it gave my skin is insane. I wouldn’t buy.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on October 10, 2024",0,Verified Purchase,,3,피부가 좋았던 적도 없고 피부가 안 좋았던 적도 없어서 피부가 안 좋아졌어요. 확실히 화장을 지워주는 역할을 하는데 미친 듯이 터져버렸어요. 모공이 막히고 피부에 주는 질감이 미친 수준이에요. 나는 사지 않을 것이다.
3.0 out of 5 stars,Lori S,https://www.amazon.com/gp/customer-reviews/R2VNOK1Z8FEO7S/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"3.0 out of 5 stars
 Effective, but the Scent is a Downside","This cleansing Oil does a good job of removing makeup and leaves my skin feeling clean without being overly greasy. However, the scent is a bit of a letdown. It smells somewhat cheap and unnatural, which takes away from the overall experience.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on October 15, 2024",0,Verified Purchase,,3,"이 클렌징 오일은 메이크업을 잘 지워주고, 지나치게 기름지지 않고 피부를 깨끗하게 유지해줍니다. 다만 향이 좀 아쉽습니다. 다소 값싸고 부자연스러운 냄새가 나서 전체적인 경험을 방해합니다."
3.0 out of 5 stars,Eli C.,https://www.amazon.com/gp/customer-reviews/R2HRXB6VNPJAAH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"3.0 out of 5 stars
 Not for Acne Prone Skin","I hopped on the band wagon and bought this because I needed a new cleanser. To note: I double cleanse using this oil cleanser and then the ANUA pore cleanser. I already have acne prone skin, especially around the forehead, and I broke out bad. Painful pimples, not any with whiteheads.

On a more optimistic note, I did notice a decrease in my sebaceous filaments.

To summarize: this product isn’t for me as it broke me out. However, it helped rid my sebaceous filaments.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on August 3, 2024",0,Verified Purchase,,3,"새 클렌저가 필요해서 밴드왜건에 올라 이걸 샀어요. 참고 사항: 저는 이 오일 클렌저를 사용한 다음 ANUA 모공 클렌저를 사용하여 이중 클렌징을 합니다. 저는 이미 여드름이 잘 나는 피부, 특히 이마 주위에 여드름이 나고 심해졌습니다. 화이트헤드가 아닌 고통스러운 여드름.

좀 더 낙관적으로 말하자면, 나는 피지 필라멘트의 감소를 발견했습니다.

요약하자면, 이 제품은 나를 무너뜨렸기 때문에 나에게 적합하지 않습니다. 그러나 그것은 피지 필라멘트를 제거하는 데 도움이 되었습니다."
